LAT,LON,weighted_count
34.0436,-118.313,34.125
34.0408,-118.313,7.875
34.0711,-118.3128,13.125
34.036,-118.3133,10.5
34.0349,-118.3133,0.0
34.069,-118.3128,22.75
34.0256,-118.3138,7.875
34.0246,-118.3138,0.0
34.0228,-118.3138,0.0
34.0208,-118.3138,0.0
34.0174,-118.3133,0.0
34.0671,-118.3128,63.0
34.0037,-118.3138,7.875
34.0028,-118.3138,2.625
34.0019,-118.3138,2.625
34.001,-118.3138,0.0
34.0,-118.3138,5.25
33.999,-118.3138,5.25
34.0653,-118.3128,13.125
33.998,-118.3139,10.5
33.9969,-118.3139,7.875
33.9939,-118.3138,2.625
33.9932,-118.3139,8.75
33.9909,-118.3139,2.625
34.0635,-118.3128,0.0
34.0653,-118.3183,0.0
33.984,-118.3134,2.625
33.9834,-118.3134,0.0
34.0597,-118.3132,23.625
33.9746,-118.3134,0.0
34.0581,-118.3132,21.875
33.96,-118.3134,2.625
33.9588,-118.3136,2.625
33.958,-118.3139,0.0
33.9563,-118.3134,0.0
34.0536,-118.3133,14.0
34.0559,-118.3132,22.75
33.9545,-118.3134,0.0
34.053,-118.2512,0.0
34.0557,-118.2488,8.75
34.043,-118.2606,94.5
33.9446,-118.2804,2.625
33.9419,-118.2806,2.625
34.0415,-118.262,145.25
34.0457,-118.2665,0.0
34.0401,-118.2633,105.0
34.0389,-118.2643,21.875
34.0372,-118.2654,23.625
34.0364,-118.2659,76.125
34.0357,-118.2663,28.0
34.0349,-118.2668,5.25
34.0342,-118.2673,2.625
34.0326,-118.2684,5.25
34.0545,-118.2499,65.625
34.0306,-118.2696,0.0
34.0299,-118.2701,0.0
34.0283,-118.2711,19.25
34.0274,-118.2717,0.0
34.0265,-118.2723,0.0
34.0254,-118.2729,2.625
34.0247,-118.2734,2.625
34.053,-118.2512,39.375
34.0234,-118.2743,0.0
34.0224,-118.2748,0.0
34.0216,-118.2754,7.875
34.021,-118.2758,2.625
34.0203,-118.2762,14.875
34.0187,-118.2771,42.875
34.0169,-118.2783,2.625
34.0152,-118.2794,12.25
34.0136,-118.2803,0.0
34.0515,-118.2526,5.25
34.0099,-118.2799,2.625
34.0093,-118.2804,0.0
34.0074,-118.2806,5.25
34.0056,-118.2806,18.375
34.0035,-118.2805,0.0
33.9983,-118.2802,0.0
34.0502,-118.2539,45.5
33.9933,-118.2801,5.25
34.0487,-118.2553,49.0
33.9833,-118.28,0.0
33.9814,-118.2802,0.0
34.0473,-118.2566,242.375
33.9765,-118.2803,2.625
33.9727,-118.2803,0.0
33.9718,-118.2803,2.625
33.9698,-118.2803,0.0
34.0459,-118.2579,181.125
33.9651,-118.2803,2.625
33.9642,-118.2803,0.0
33.9633,-118.2803,0.0
34.0444,-118.2593,2.625
34.0528,-118.282,10.5
34.0512,-118.2829,15.75
34.064,-118.2747,3.5
34.0633,-118.2751,15.75
34.0613,-118.2765,3.5
34.0575,-118.279,7.875
34.0558,-118.28,0.0
34.0543,-118.2809,5.25
34.027,-118.2051,0.0
34.0255,-118.2071,0.0
34.0233,-118.2085,0.0
34.0217,-118.2095,2.625
34.0201,-118.2105,7.875
34.0163,-118.2085,13.125
34.0145,-118.2079,3.5
34.0355,-118.2003,0.0
34.0339,-118.2013,2.625
34.0323,-118.2022,0.0
34.0308,-118.2031,0.0
34.0281,-118.2048,2.625
33.9485,-118.2461,2.625
34.0265,-118.4184,0.0
33.9859,-118.3024,10.5
33.9832,-118.3024,0.0
33.9806,-118.3024,0.0
33.9746,-118.3024,0.0
33.9735,-118.3024,0.0
33.9728,-118.3025,7.875
33.9718,-118.3024,0.0
33.9709,-118.3024,2.625
33.97,-118.3025,0.0
33.9691,-118.3025,6.125
33.9655,-118.3025,0.0
33.9646,-118.3025,7.875
33.9627,-118.3025,10.5
33.959,-118.3025,3.5
33.9582,-118.3025,0.0
33.9565,-118.3025,7.875
33.9553,-118.3025,2.625
33.9543,-118.3025,5.25
33.9477,-118.3025,0.0
34.0396,-118.3821,2.625
34.0382,-118.3828,0.0
34.0371,-118.3832,5.25
34.0342,-118.3843,0.0
34.0336,-118.3848,2.625
34.0736,-118.3817,0.0
34.0721,-118.3817,0.0
34.0398,-118.3425,7.875
34.0382,-118.3431,10.5
34.0344,-118.3452,5.25
34.0335,-118.3458,0.0
34.0325,-118.346,2.625
34.0304,-118.3475,0.0
34.0289,-118.3487,5.25
34.0273,-118.3499,5.25
34.0255,-118.3508,0.0
33.9844,-118.3407,2.625
33.9835,-118.3407,2.625
34.0335,-118.3458,2.625
34.0727,-118.3042,2.625
34.0526,-118.3042,0.0
34.0527,-118.3066,28.875
33.9455,-118.3068,0.0
33.9432,-118.3068,0.0
34.049,-118.3066,21.0
34.0509,-118.3042,7.875
34.049,-118.3066,18.375
34.0491,-118.3041,8.75
34.0472,-118.3042,2.625
34.0462,-118.3041,11.375
34.0455,-118.3041,7.875
34.0436,-118.3043,0.0
34.0424,-118.3043,5.25
34.0411,-118.3043,3.5
34.04,-118.3043,15.75
34.0712,-118.3042,12.25
34.0389,-118.3051,8.75
34.0364,-118.3065,7.875
34.0327,-118.3066,7.875
34.0309,-118.3067,0.0
34.0291,-118.3067,13.125
34.069,-118.3041,33.25
34.0273,-118.3066,0.0
34.0156,-118.3067,0.0
34.02,-118.3062,2.625
34.0174,-118.3067,11.375
34.0146,-118.3067,7.875
34.0672,-118.3041,70.0
34.0109,-118.3067,14.0
34.0093,-118.3067,5.25
34.0073,-118.3068,0.0
34.005,-118.3067,2.625
34.0028,-118.3068,0.0
34.0019,-118.3068,0.0
34.001,-118.3068,0.0
34.0654,-118.3041,24.5
33.9969,-118.3068,23.625
34.0581,-118.3066,3.5
34.0634,-118.3041,13.125
33.9859,-118.3068,7.875
33.9846,-118.3068,7.875
33.9832,-118.3068,0.0
33.9824,-118.3068,0.0
33.977,-118.3068,0.0
34.0581,-118.3066,2.625
34.0597,-118.3042,26.25
33.9754,-118.3068,10.5
33.9735,-118.3068,0.0
33.9728,-118.3068,7.875
33.9718,-118.3068,5.25
33.9709,-118.3068,0.0
33.97,-118.3068,0.0
33.9691,-118.3068,7.875
33.9673,-118.3068,0.0
34.0577,-118.3042,39.375
34.0581,-118.3066,37.625
33.9655,-118.3068,5.25
33.9646,-118.3068,0.0
33.9636,-118.3068,0.0
33.96,-118.3068,0.0
33.959,-118.3068,18.375
34.0536,-118.3042,0.0
34.0559,-118.3042,49.0
34.0581,-118.3066,13.125
33.9545,-118.3068,0.0
33.9527,-118.3069,15.75
33.9511,-118.3068,0.0
33.9487,-118.3068,2.625
33.9468,-118.3068,0.0
34.0743,-118.3626,5.25
34.0583,-118.3649,7.0
34.0559,-118.366,13.125
34.0536,-118.3671,7.875
34.0517,-118.3675,18.375
34.0499,-118.368,18.375
34.0478,-118.3686,18.375
34.0458,-118.3691,15.75
34.0433,-118.3702,11.375
34.0487,-118.2362,18.375
34.0472,-118.2362,58.625
34.0453,-118.236,17.5
34.0436,-118.2354,23.625
34.0419,-118.2351,23.625
34.0736,-118.3385,0.0
34.0571,-118.34,0.0
34.0557,-118.3406,7.875
34.0533,-118.3415,10.5
34.0496,-118.3429,3.5
34.048,-118.3434,0.0
34.0469,-118.3439,0.0
34.0404,-118.3463,2.625
34.0431,-118.3482,0.0
34.0431,-118.3482,35.0
34.0439,-118.345,0.0
34.0421,-118.3457,2.625
34.0431,-118.3482,2.625
34.071,-118.3385,0.0
34.0383,-118.3474,0.0
34.0372,-118.3478,2.625
34.0362,-118.3482,0.0
34.0689,-118.3385,0.0
34.0649,-118.3385,0.0
34.0615,-118.3384,5.25
34.0604,-118.3388,5.25
34.0588,-118.3394,10.5
34.0543,-118.2466,5.25
34.0547,-118.2505,43.75
34.0417,-118.2584,21.0
34.042,-118.2625,49.875
34.0402,-118.2598,3.5
34.042,-118.2625,27.125
34.0387,-118.2612,27.125
34.042,-118.2625,73.5
34.0363,-118.2672,15.75
34.0377,-118.2622,19.25
34.0363,-118.2672,6.125
34.0363,-118.2672,11.375
34.0347,-118.2646,14.0
34.0363,-118.2672,7.875
34.0333,-118.2657,7.0
34.0363,-118.2672,13.125
34.0319,-118.2668,7.0
34.0531,-118.2478,84.0
34.0547,-118.2505,12.25
34.0299,-118.2681,3.5
34.0285,-118.2691,0.0
34.0277,-118.2696,5.25
34.0268,-118.2702,0.0
34.0258,-118.2708,9.625
34.0246,-118.2716,2.625
34.0516,-118.2491,52.5
34.0519,-118.2531,17.5
34.0228,-118.2729,0.0
34.0211,-118.274,2.625
34.0204,-118.2744,7.875
34.0197,-118.2749,8.75
34.0183,-118.2757,7.875
34.0177,-118.2761,12.25
34.0163,-118.2771,36.75
34.0146,-118.2781,22.75
34.0131,-118.2791,20.125
34.0502,-118.2504,16.625
34.0519,-118.2531,66.5
34.0488,-118.2518,93.625
34.0491,-118.2558,0.0
34.0506,-118.2501,0.0
34.0473,-118.2531,33.25
34.0491,-118.2558,43.75
34.0459,-118.2545,7.875
34.0462,-118.2585,55.125
34.0445,-118.2558,29.75
34.0462,-118.2585,226.625
34.042,-118.2625,70.875
34.043,-118.2571,116.375
34.0726,-118.3073,18.375
34.0737,-118.3055,6.125
34.0526,-118.3052,32.375
33.9455,-118.3079,0.0
33.944,-118.3079,0.0
33.9432,-118.3079,7.875
34.0508,-118.3052,34.125
34.0491,-118.3052,13.125
34.0472,-118.3053,0.0
34.046,-118.3053,2.625
34.0454,-118.3072,0.0
34.0454,-118.3053,8.75
34.0436,-118.3053,5.25
34.0418,-118.3071,0.0
34.0424,-118.3053,7.875
34.0412,-118.3053,2.625
34.0418,-118.3071,2.625
34.04,-118.3057,2.625
34.0712,-118.3055,5.25
34.0726,-118.3073,10.5
34.0392,-118.3062,5.25
34.0362,-118.3078,23.625
34.034,-118.3078,0.0
34.0339,-118.3078,0.0
34.0327,-118.3078,2.625
34.0309,-118.3078,5.25
34.03,-118.3078,0.0
34.0291,-118.3078,0.0
34.069,-118.3054,5.25
34.0273,-118.3078,2.625
34.0182,-118.3078,0.0
34.0173,-118.3078,13.125
34.0146,-118.3078,13.125
34.0672,-118.3054,66.5
34.0109,-118.3078,0.0
34.0091,-118.3078,0.0
34.0072,-118.3078,2.625
34.0049,-118.3078,2.625
34.0653,-118.3053,28.0
34.0566,-118.3053,21.875
34.0636,-118.3053,39.375
33.9838,-118.3079,2.625
34.0597,-118.3053,17.5
33.9735,-118.3079,2.625
33.9718,-118.3079,0.0
33.9709,-118.3079,0.0
33.97,-118.3079,0.0
33.9691,-118.3079,2.625
34.0577,-118.3053,24.5
33.9576,-118.3079,0.0
33.9563,-118.3079,0.0
34.0513,-118.3052,0.0
34.0559,-118.3053,14.0
33.9545,-118.3079,5.25
33.9527,-118.3079,5.25
33.9511,-118.3079,2.625
33.9487,-118.3079,7.875
34.0513,-118.3052,5.25
33.9468,-118.3079,7.875
34.0212,-118.3781,2.625
34.0594,-118.3783,0.0
34.0572,-118.3783,13.125
34.0553,-118.3784,3.5
34.0533,-118.3786,3.5
34.0512,-118.3788,16.625
34.0496,-118.3791,14.875
34.0477,-118.3794,26.25
34.0452,-118.38,5.25
34.0434,-118.3808,5.25
34.0412,-118.3814,14.875
34.0393,-118.3812,18.375
34.038,-118.3818,5.25
34.035,-118.383,0.0
34.0721,-118.3785,2.625
34.0629,-118.3783,2.625
34.061,-118.3783,23.625
33.9995,-118.2893,2.625
34.0728,-118.2878,2.625
34.0728,-118.2844,2.625
34.0499,-118.2879,10.5
34.0524,-118.2842,0.0
33.9455,-118.287,7.0
33.9446,-118.287,5.25
33.9423,-118.287,7.875
33.9407,-118.287,5.25
33.9399,-118.287,2.625
33.9391,-118.287,2.625
33.9367,-118.287,0.0
34.0499,-118.2879,22.75
34.0512,-118.2842,0.0
33.9356,-118.287,7.875
33.9273,-118.287,0.0
33.9262,-118.287,0.0
33.9249,-118.287,10.5
34.0493,-118.2842,0.0
34.0499,-118.2879,0.0
33.9231,-118.287,2.625
33.9201,-118.287,2.625
33.9191,-118.287,21.875
33.9164,-118.287,0.0
33.9154,-118.2871,5.25
34.0457,-118.2878,10.5
33.9143,-118.2871,2.625
33.9133,-118.2872,7.875
33.9113,-118.2872,0.0
33.9077,-118.2872,2.625
34.0457,-118.2878,0.0
34.045,-118.2842,0.0
34.0457,-118.2878,2.625
33.8878,-118.2872,0.0
34.0421,-118.2879,7.0
34.0438,-118.2841,21.0
33.8849,-118.2872,0.0
33.8817,-118.287,2.625
33.8808,-118.287,2.625
34.0428,-118.2841,0.0
33.8762,-118.2867,0.0
34.0418,-118.2841,0.0
34.0421,-118.2879,0.0
34.0385,-118.2878,7.875
34.0399,-118.2841,16.625
34.0703,-118.2844,18.375
34.0728,-118.2878,3.5
34.0381,-118.284,7.875
34.0385,-118.2878,7.875
34.0348,-118.2876,7.875
34.0348,-118.2876,0.0
34.036,-118.284,10.5
34.0348,-118.2876,12.25
34.034,-118.284,6.125
34.0348,-118.2876,7.0
34.0305,-118.2865,0.0
34.031,-118.284,22.75
34.0305,-118.2865,2.625
34.0305,-118.2865,2.625
34.0268,-118.2896,0.0
34.028,-118.284,0.0
34.0652,-118.2878,17.5
34.0268,-118.2896,0.0
34.0274,-118.284,7.875
34.0263,-118.284,0.0
34.0268,-118.2896,41.125
34.0268,-118.2896,16.625
34.0256,-118.284,0.0
34.0268,-118.2896,0.0
34.0652,-118.2878,0.0
34.0667,-118.2843,10.5
34.0073,-118.2894,0.0
34.0111,-118.2872,2.625
34.0073,-118.2894,0.0
34.0093,-118.2872,0.0
34.0071,-118.2872,27.125
34.0073,-118.2894,13.125
34.0054,-118.2872,0.0
34.0073,-118.2894,0.0
33.9995,-118.2893,12.25
33.9995,-118.2893,0.0
33.9995,-118.2893,2.625
34.0017,-118.2871,0.0
33.9995,-118.2893,0.0
33.9995,-118.2893,0.0
33.9996,-118.2871,0.0
33.9987,-118.2871,0.0
33.9995,-118.2893,3.5
33.9974,-118.2871,7.875
33.9995,-118.2893,21.0
33.9954,-118.2872,7.0
33.9942,-118.2871,2.625
33.9933,-118.2871,9.625
33.9905,-118.2871,7.875
33.9887,-118.2871,2.625
33.9875,-118.287,10.5
34.0598,-118.2865,14.0
34.0606,-118.2842,2.625
33.9855,-118.287,18.375
33.9843,-118.2871,0.0
33.9792,-118.2893,7.875
33.9832,-118.2871,2.625
33.9792,-118.2893,0.0
33.9822,-118.2871,0.0
33.9792,-118.2893,0.0
33.9811,-118.2871,0.0
33.9792,-118.2893,5.25
33.9802,-118.2871,0.0
33.9792,-118.2893,2.625
33.9792,-118.2871,28.875
33.9782,-118.2871,5.25
33.9773,-118.2871,9.625
34.0598,-118.2865,5.25
34.0598,-118.2842,3.5
33.9761,-118.2871,23.625
33.9792,-118.2893,52.5
33.9746,-118.2871,0.0
33.9736,-118.2871,2.625
33.9727,-118.2871,15.75
33.9717,-118.2871,27.125
33.9708,-118.2871,3.5
33.9698,-118.2871,10.5
33.9688,-118.2871,2.625
33.9678,-118.2871,2.625
34.0564,-118.2879,18.375
34.0577,-118.2842,0.0
33.9667,-118.2871,5.25
33.9655,-118.2871,2.625
33.9643,-118.2871,2.625
33.9633,-118.2871,48.125
33.9621,-118.2871,7.875
33.9611,-118.2871,41.125
33.9601,-118.2871,5.25
33.9587,-118.287,7.875
33.9579,-118.287,12.25
33.9565,-118.287,2.625
34.0537,-118.2878,2.625
34.0559,-118.2842,2.625
33.9542,-118.287,5.25
33.9528,-118.287,15.75
33.9519,-118.287,36.75
33.951,-118.287,5.25
33.9501,-118.287,2.625
33.9492,-118.287,0.0
33.9482,-118.287,5.25
33.9471,-118.287,2.625
33.9464,-118.287,19.25
34.0408,-118.2644,0.0
34.0564,-118.2499,10.5
34.0437,-118.2617,63.875
34.0423,-118.263,71.75
34.0393,-118.2659,0.0
34.0408,-118.2644,275.625
34.0395,-118.2657,54.25
34.0393,-118.2659,32.375
34.0371,-118.2672,10.5
34.0364,-118.2677,19.25
34.0348,-118.2688,12.25
34.0549,-118.2511,15.75
34.0255,-118.2747,0.0
34.0537,-118.2523,8.75
34.0209,-118.2775,2.625
34.0183,-118.2787,7.875
34.0171,-118.2794,7.875
34.0522,-118.2538,5.25
34.0501,-118.2558,14.0
34.0495,-118.2564,5.25
34.048,-118.2577,292.25
34.0466,-118.259,77.875
34.0451,-118.2604,0.0
34.074,-118.3328,2.625
34.057,-118.3349,5.25
34.055,-118.3358,5.25
34.0529,-118.3366,5.25
34.0511,-118.3373,10.5
34.0689,-118.3321,5.25
34.0655,-118.3326,0.0
34.0647,-118.3329,7.875
34.0591,-118.3341,10.5
34.0794,-118.1934,2.625
34.0387,-118.2079,0.0
34.0797,-118.1921,7.0
34.0867,-118.1768,2.625
34.0248,-118.1956,0.0
34.0333,-118.1946,6.125
34.0248,-118.1956,7.875
34.0175,-118.1975,0.0
34.0338,-118.1924,10.5
34.0333,-118.1946,2.625
34.0248,-118.1956,18.375
34.0248,-118.1956,10.5
34.073,-118.3184,5.25
34.069,-118.3185,13.125
34.0671,-118.3185,13.125
34.0653,-118.3185,0.0
34.0635,-118.3185,0.0
34.0691,-118.2893,8.75
34.0726,-118.3393,5.25
34.0738,-118.3344,0.0
34.0711,-118.3348,7.875
34.0726,-118.3393,0.0
34.0689,-118.3342,0.0
34.0669,-118.3342,5.25
34.065,-118.3343,13.125
34.0109,-118.2933,2.625
34.0073,-118.2937,2.625
34.0055,-118.2937,11.375
34.0006,-118.2937,0.0
34.0709,-118.2985,13.125
34.0728,-118.2965,10.5
34.0527,-118.2968,29.75
34.0509,-118.2968,19.6875
34.0491,-118.2968,15.75
34.0473,-118.297,14.875
34.0461,-118.297,2.625
34.0709,-118.2985,10.5
34.0712,-118.2966,10.5
34.0672,-118.2985,13.125
34.069,-118.2967,6.125
34.0672,-118.2985,31.5
34.0672,-118.2966,21.0
34.0654,-118.2966,69.125
34.0636,-118.2966,28.875
34.0561,-118.2981,21.875
34.0577,-118.2965,3.5
34.0518,-118.2968,38.5
34.0559,-118.2965,7.875
34.0561,-118.2981,7.875
34.0743,-118.3669,14.0
34.0726,-118.3029,2.625
34.0745,-118.3721,15.75
34.0737,-118.3029,28.875
34.0526,-118.3031,18.375
34.0509,-118.3031,18.375
34.0491,-118.3031,14.0
34.0436,-118.3034,0.0
34.0424,-118.3034,7.875
34.041,-118.3034,2.625
34.0712,-118.3029,56.0
34.069,-118.3029,19.25
34.0672,-118.3028,45.5
34.0654,-118.3028,30.625
34.0636,-118.3029,9.625
34.0597,-118.3031,25.375
34.0577,-118.3031,21.0
34.0518,-118.3031,7.875
34.0559,-118.3031,23.625
34.0726,-118.3463,63.875
34.0736,-118.344,34.125
34.0573,-118.3459,44.625
34.0552,-118.3442,30.625
34.0534,-118.3436,81.375
34.0501,-118.3442,82.25
34.0479,-118.3447,0.0
34.0465,-118.3452,0.0
34.0457,-118.3455,13.125
34.0442,-118.346,2.625
34.0424,-118.3467,13.125
34.0404,-118.3475,0.0
34.071,-118.344,42.875
34.0726,-118.3463,8.75
34.0394,-118.348,2.625
34.0385,-118.3485,18.375
34.0372,-118.349,2.625
34.0361,-118.3494,5.25
34.0289,-118.3563,55.125
34.0321,-118.3512,0.0
34.0305,-118.3519,0.0
34.0288,-118.3526,0.0
34.0289,-118.3563,5.25
34.0669,-118.3456,30.625
34.0689,-118.344,15.75
34.0272,-118.3537,44.625
34.0231,-118.3554,16.625
34.0238,-118.3669,7.0
34.0289,-118.3563,7.0
34.0234,-118.3554,5.25
34.0238,-118.3669,0.0
34.0199,-118.3608,32.375
34.0215,-118.3556,0.0
34.0199,-118.3608,0.0
34.0199,-118.3556,51.625
34.0183,-118.3556,0.0
34.0669,-118.3456,43.75
34.0669,-118.344,17.5
34.0148,-118.3555,30.625
34.0008,-118.359,17.5
34.0633,-118.3473,0.0
34.0649,-118.344,20.125
33.9761,-118.3726,23.625
33.9761,-118.3726,0.0
34.0622,-118.344,7.875
34.0633,-118.3473,0.0
34.0605,-118.3447,28.0
34.0589,-118.3453,10.5
34.0583,-118.3799,0.0
34.0594,-118.3762,5.25
33.9411,-118.37,0.0
34.057,-118.3762,2.625
33.9358,-118.3701,0.0
33.9322,-118.37,0.0
33.9321,-118.3701,2.625
34.0555,-118.3762,10.5
34.0583,-118.3799,0.0
34.0495,-118.3805,7.0
34.0533,-118.3762,0.0
34.0507,-118.3762,0.0
34.049,-118.3762,0.0
34.0471,-118.3762,15.75
34.0495,-118.3805,0.0
34.0425,-118.3818,89.25
34.0445,-118.3768,0.0
34.0425,-118.3818,0.0
34.0426,-118.3764,0.0
34.0403,-118.377,5.25
34.0425,-118.3818,3.5
34.0382,-118.3772,0.0
34.0348,-118.3778,3.5
34.0336,-118.3762,0.0
34.0729,-118.3764,5.25
34.0282,-118.372,35.0
34.0265,-118.3721,14.0
34.0242,-118.3722,57.75
34.0708,-118.3764,5.25
33.9761,-118.3726,0.0
33.9761,-118.3726,0.0
33.9761,-118.3726,2.625
33.9761,-118.3726,10.5
33.9761,-118.3726,10.5
33.9761,-118.3726,5.25
33.949,-118.3744,2.625
33.949,-118.3744,15.75
34.0657,-118.2825,2.625
34.0657,-118.2825,2.625
34.0657,-118.2825,2.625
34.0703,-118.2786,36.75
34.0693,-118.2792,56.0
34.0671,-118.2806,39.375
34.0657,-118.2815,40.25
34.0644,-118.2823,20.125
34.0628,-118.2823,0.0
34.0652,-118.2878,12.25
34.0743,-118.368,0.0
34.0591,-118.3718,0.0
34.057,-118.3724,21.0
34.055,-118.3733,2.625
34.0724,-118.368,0.0
34.0681,-118.3676,2.625
34.0656,-118.368,7.875
34.0753,-118.3868,2.625
34.0571,-118.3868,0.0
34.0736,-118.3868,0.0
34.0397,-118.3017,7.875
34.0385,-118.303,15.75
34.0364,-118.3058,2.625
34.0354,-118.3058,0.0
34.0327,-118.3054,2.625
34.0309,-118.3054,0.0
34.03,-118.3053,0.0
34.0291,-118.3053,0.0
34.0273,-118.3053,2.625
34.0262,-118.3054,0.0
34.02,-118.3051,0.0
33.9598,-118.3915,10.5
33.9377,-118.3745,0.0
34.0671,-118.2714,5.25
34.0522,-118.281,0.0
34.0508,-118.2819,10.5
34.0493,-118.2829,7.875
34.0663,-118.2719,26.25
34.0633,-118.2738,57.75
34.0616,-118.275,12.25
34.0567,-118.2815,0.0
34.057,-118.2779,2.625
34.0554,-118.2789,2.625
34.0567,-118.2815,21.0
34.0539,-118.2799,26.25
34.0832,-118.2572,2.625
34.073,-118.3236,5.25
34.0711,-118.3236,7.875
34.0736,-118.3358,5.25
34.0689,-118.3358,0.0
34.0669,-118.3357,7.875
34.0743,-118.3648,15.75
34.0718,-118.3774,0.0
34.0583,-118.3799,3.5
34.0256,-118.2414,0.0
34.0571,-118.3384,5.25
34.0557,-118.3389,10.5
34.0532,-118.3402,2.625
34.0513,-118.341,0.0
34.0462,-118.343,11.375
34.0446,-118.3436,0.0
34.0428,-118.3443,0.0
34.0375,-118.3506,0.0
34.04,-118.3454,21.875
34.039,-118.3458,0.0
34.0375,-118.3506,0.0
34.038,-118.3462,2.625
34.037,-118.3468,0.0
34.0375,-118.3506,2.625
34.0334,-118.3523,0.0
34.0604,-118.3376,21.0
34.0588,-118.3379,7.875
34.0388,-118.1987,2.625
34.0257,-118.2023,15.75
34.0235,-118.2037,35.0
34.0216,-118.2048,0.0
34.02,-118.2059,9.625
34.0188,-118.2066,30.625
34.0388,-118.1987,0.0
34.0339,-118.2012,11.375
34.034,-118.1969,0.0
34.0324,-118.198,5.25
34.0339,-118.2012,0.0
34.0309,-118.199,31.5
34.0278,-118.201,13.125
34.0503,-118.2434,0.0
34.0515,-118.2424,20.125
34.0525,-118.2432,0.0
34.0396,-118.2558,81.375
34.0384,-118.2571,30.625
34.0369,-118.2583,27.125
34.0358,-118.2594,63.0
34.0347,-118.2602,36.75
34.0337,-118.261,63.0
34.033,-118.2615,39.375
34.0316,-118.2626,43.75
34.0305,-118.2636,14.0
34.0495,-118.2458,28.0
34.0503,-118.2434,63.875
34.0485,-118.2448,45.5
34.0495,-118.2458,14.875
34.0471,-118.2474,38.5
34.0473,-118.2462,35.0
34.046,-118.2493,56.0
34.0461,-118.2475,43.75
33.9877,-118.2706,13.125
33.9879,-118.2705,2.625
34.0446,-118.2507,76.125
34.0446,-118.249,93.625
34.0426,-118.2528,10.5
34.0432,-118.2504,49.0
34.0419,-118.2523,21.875
34.0426,-118.2528,37.625
34.0407,-118.2541,15.75
34.035,-118.2734,2.625
33.9538,-118.4173,0.0
34.073,-118.3248,5.25
34.0545,-118.3284,18.375
34.0564,-118.3273,13.125
34.0539,-118.3287,18.375
34.0711,-118.3248,13.125
34.069,-118.3244,14.0
34.0671,-118.3244,13.125
34.0653,-118.3244,7.875
34.0636,-118.3244,0.0
34.0618,-118.3241,0.0
34.0603,-118.3249,36.75
34.0576,-118.3266,2.625
34.0731,-118.289,16.625
34.0519,-118.2437,0.0
34.0516,-118.244,2.625
34.0405,-118.2567,6.125
33.9456,-118.2739,8.75
33.9447,-118.2739,0.0
33.9438,-118.2739,5.25
33.9429,-118.2739,2.625
33.9419,-118.2739,31.5
33.941,-118.2739,8.75
33.9401,-118.2739,13.125
33.9392,-118.2739,0.0
33.9383,-118.2739,15.75
33.9374,-118.2739,17.5
34.0391,-118.2582,84.0
33.9357,-118.2739,13.125
33.9348,-118.2739,32.375
33.933,-118.2739,0.0
33.9321,-118.2739,40.25
33.931,-118.2739,0.0
33.9274,-118.2739,14.875
33.9265,-118.2739,15.75
33.9247,-118.2739,14.0
34.0376,-118.2593,40.6875
33.9237,-118.2739,5.25
34.0363,-118.2604,42.0
34.0351,-118.2614,26.25
34.0343,-118.262,25.375
34.0336,-118.2626,18.375
34.0322,-118.2637,0.0
34.0316,-118.2641,73.5
34.031,-118.2647,5.25
34.051,-118.2445,64.75
34.03,-118.2654,17.5
34.029,-118.2661,10.5
34.028,-118.2667,14.0
34.0273,-118.2671,7.875
34.0266,-118.2676,5.25
34.026,-118.268,2.625
34.0258,-118.2681,10.5
34.0249,-118.2686,7.0
34.0238,-118.2693,28.0
34.0231,-118.2698,2.625
34.0222,-118.2703,0.0
34.0495,-118.2459,109.375
34.0218,-118.2706,26.25
34.021,-118.2712,3.5
34.02,-118.2718,2.625
34.0194,-118.2722,16.625
34.0155,-118.2772,0.0
34.0175,-118.2734,2.625
34.0171,-118.2736,10.5
34.0149,-118.274,2.625
34.0155,-118.2772,12.25
34.0155,-118.2772,2.625
34.0121,-118.274,10.5
34.0478,-118.2484,53.375
34.0481,-118.2472,63.0
34.0075,-118.2775,70.0
34.0112,-118.274,5.25
34.0091,-118.274,7.875
34.0074,-118.274,10.5
34.0075,-118.2775,2.625
34.0056,-118.274,31.5
34.0075,-118.2775,11.375
33.9998,-118.2774,15.75
34.0038,-118.274,10.5
33.9998,-118.2774,0.0
34.0029,-118.274,0.0
33.9998,-118.2774,8.75
34.002,-118.274,2.625
33.9998,-118.2774,7.875
34.001,-118.274,0.0
33.9992,-118.274,2.625
33.9998,-118.2774,2.625
34.0467,-118.2485,98.875
33.9974,-118.274,15.75
33.9998,-118.2774,23.625
33.9965,-118.274,7.875
33.9998,-118.2774,7.875
33.9924,-118.2772,0.0
33.9952,-118.274,2.625
33.9924,-118.2772,45.5
33.9942,-118.274,30.625
33.9924,-118.2772,0.0
33.9933,-118.274,0.0
33.9924,-118.2739,0.0
33.9915,-118.2739,5.25
33.9924,-118.2772,0.0
33.9892,-118.2739,6.125
33.9895,-118.2739,0.0
33.9869,-118.2739,84.875
34.0453,-118.2499,101.5
33.9851,-118.2739,5.25
33.9842,-118.2739,13.125
33.9833,-118.2739,18.375
33.9786,-118.2761,0.0
33.9814,-118.2739,5.25
33.9786,-118.2761,0.0
33.9786,-118.2761,2.625
33.9796,-118.2739,2.625
